[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] POST   /api/v1/admin/auth        --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).Authenticate-fm (3 handlers)
[GIN-debug] POST   /api/v1/users             --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).AddUser-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/list        --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).ListUsers-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/detail/:id  --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).GetUserByID-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/            --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).GetUserByParams-fm (4 handlers)
[GIN-debug] DELETE /api/v1/users/:id         --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).DeleteUserByID-fm (4 handlers)
[GIN-debug] PATCH  /api/v1/users             --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).UpdateUser-fm (4 handlers)
[GIN-debug] GET    /swagger/*any             --> github.com/swaggo/gin-swagger.CustomWrapHandler.func1 (3 handlers)
[GIN-debug] Listening and serving HTTP on :8808
[GIN] 2020/04/24 - 20:59:56 | 200 |     751.485µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:56 | 200 |     722.571µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:56 | 200 |     739.598µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |     751.212µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |     735.802µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |     660.593µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |     701.405µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |      750.57µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |     771.315µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:57 | 200 |     813.404µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |       726.6µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |     717.663µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |     718.034µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |     772.111µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |     642.969µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |     722.712µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:58 | 200 |     821.125µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     724.997µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     685.501µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     728.792µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     708.228µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     718.475µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     592.555µs |  136.55.173.132 | POST     "/api/v1/users"
